name,predictor_set,r2_oos,cw_stat,cw_pvalue,ann_return,ann_vol,sharpe,cer_delta
OrgCap,LS,-1.0637082289218336,-1.055907589933261,0.8544947819076101,11.516177273502267,20.956986209604896,0.5495149521176969,-1.3608439115505364
zerotrade1M,LS,-1.0761479356429682,-1.0943276457633948,0.8630943477223996,9.936112725294356,20.202712220349905,0.4918207326284562,-2.4752231107890306
MomOffSeason11YrPlus,LS,-1.0763639477235465,-1.3192178260432472,0.9064518497834361,10.489746927471993,19.646272481094762,0.5339306444805791,-1.588985528758582
BPEBM,LS,-1.086034433606442,-0.8757783899874416,0.8094247399136523,11.84286319894136,21.08401001594407,0.5616988035001689,-1.114261096554344
PredictedFE,LS,-1.1099610202256693,-1.096054738316241,0.8634725897541756,12.139258879742004,20.06541550568879,0.6049841766944909,-0.1891467317062938
tang,LS,-1.1300286970490347,-0.4295674319256403,0.6662448338847011,11.58180873405678,19.709770688236762,0.5876176297154521,-0.5344092948956316
AssetGrowth,LS,-1.1389551510935014,-1.8111632472678565,0.9649422072507159,11.236403235343221,21.55428910065019,0.5213070671397959,-2.0214995643821494
GP,LS,-1.1587520378877336,-0.7007230500754198,0.7582620658605922,11.739948635465666,20.391235099605296,0.5757350439107493,-0.7861805180542172
RevenueSurprise,LS,-1.1622436421360849,-0.517976649607958,0.6977627193975406,12.180971403510046,20.275630258999065,0.6007690635463075,-0.27463845269378684
IntMom,LS,-1.1776818456938232,-0.4113997753963594,0.6596102907095948,10.369078287303386,20.996926547259473,0.49383790832267127,-2.533077699371014
AgeIPO,LS,-1.1790541743102123,-0.6040138576856261,0.7270827855106332,11.708449629634384,20.66523024768241,0.5665772647729138,-0.9864186084207915
ChInv,LS,-1.1862461932112378,-0.060792184579062346,0.5242376426934556,8.981125564689108,21.41033049361929,0.41947626952165284,-4.18400033321021
NetDebtPrice,LS,-1.1892828387713106,-0.12318012771006573,0.5490177692470265,13.306985342613512,20.43093588451544,0.6513155059479604,0.7565461056465459
PctAcc,LS,-1.2094863255659893,-1.106973844001459,0.8658473814574638,10.303538865587376,20.628029978737885,0.49949214133427355,-2.368287566677514
Accruals,LS,-1.2429222001529183,0.29058215346937316,0.38568545542534893,11.451794119050033,19.358100445442552,0.5915763352569086,-0.4583387939968686
